,KIC,camp,KOI,Mult,period,period_err,bjd0,bjd0_err,pdepth,sdepth,pwidth,swidth,sep,morph,ra,dec,GLon,GLat,kmag,Teff,Teff(Pinsonneault),Teff(Casagrande),SC,Unnamed: 23,tgas_hip,tgas_tycho2_id,tgas_solution_id,tgas_source_id,tgas_random_index,tgas_ref_epoch,tgas_ra,tgas_ra_error,tgas_dec,tgas_dec_error,tgas_parallax,tgas_parallax_error,tgas_pmra,tgas_pmra_error,tgas_pmdec,tgas_pmdec_error,tgas_ra_dec_corr,tgas_ra_parallax_corr,tgas_ra_pmra_corr,tgas_ra_pmdec_corr,tgas_dec_parallax_corr,tgas_dec_pmra_corr,tgas_dec_pmdec_corr,tgas_parallax_pmra_corr,tgas_parallax_pmdec_corr,tgas_pmra_pmdec_corr,tgas_astrometric_n_obs_al,tgas_astrometric_n_obs_ac,tgas_astrometric_n_good_obs_al,tgas_astrometric_n_good_obs_ac,tgas_astrometric_n_bad_obs_al,tgas_astrometric_n_bad_obs_ac,tgas_astrometric_delta_q,tgas_astrometric_excess_noise,tgas_astrometric_excess_noise_sig,tgas_astrometric_primary_flag,tgas_astrometric_relegation_factor,tgas_astrometric_weight_al,tgas_astrometric_weight_ac,tgas_astrometric_priors_used,tgas_matched_observations,tgas_duplicated_source,tgas_scan_direction_strength_k1,tgas_scan_direction_strength_k2,tgas_scan_direction_strength_k3,tgas_scan_direction_strength_k4,tgas_scan_direction_mean_k1,tgas_scan_direction_mean_k2,tgas_scan_direction_mean_k3,tgas_scan_direction_mean_k4,tgas_phot_g_n_obs,tgas_phot_g_mean_flux,tgas_phot_g_mean_flux_error,tgas_phot_g_mean_mag,tgas_phot_variable_flag,tgas_l,tgas_b,tgas_ecl_lon,tgas_ecl_lat,tgas_match_distance
2652,7897952,Kepler,-1,1,66.9916393,0.0004415,54982.830888,-1.0,-0.0001,-1.0,0.0416,-1.0,1.0,-1.0,294.2019,43.6553,76.6894,10.8441,12.085,-1.0,-1.0,-1.0,False,,-2147483648,3147-900-1  ,1635378410781933568,2078198232014755840,1450816,2015.0,294.201935216,0.294509780306,43.6552651317,0.632487555438,0.977132970487,0.950559270611,6.95909721644,6.49446497874,2.01144548756,1.07800294763,0.912710547447,0.930046498775,-0.959191381931,-0.723598122597,0.990750968456,-0.977639138699,-0.855618774891,-0.988956391811,-0.834801316261,0.791506230831,72,72,71,68,1,4,,0.291753791984,93.1933502692,True,2.99930953979,10.8655157089,2.91066771752e-05,5,10,True,0.545836210251,0.173822924495,0.412189632654,0.451151013374,-94.2854003906,46.6501312256,9.73302364349,-8.15909767151,90,428768.817853,623.034536704,11.4442120793,NOT_AVAILABLE,76.6894549273,10.8438926365,311.874480281,63.6182092273,4.3392148484e-05
2656,10015516,Kepler,990,1,67.6920522,0.0004415,55005.381429,0.417298,0.1083,0.027,0.0339,0.0309,0.4999,0.25,293.4736,46.9704,79.4773,12.7951,10.7,5157.0,5365.0,5231.0,True,,-2147483648,3560-2501-1 ,1635378410781933568,2128408220770539904,140000,2015.0,293.473597418,0.112650181686,46.9703662875,0.195412138091,0.271605641705,0.26576522697,-1.5289805591,1.24261879953,-7.7257239161,0.623070686766,0.405987620354,0.425769507885,-0.465129077435,-0.0553038530052,0.741897881031,-0.658782601357,-0.153906777501,-0.892088353634,0.260241985321,-0.489360839128,106,106,106,105,0,1,,0.293247328575,144.044129427,True,3.01296067238,9.80895805359,2.49936583714e-05,5,15,False,0.367144882679,0.162568703294,0.389040589333,0.0220807213336,-90.8622360229,61.6409301758,39.9873352051,31.5427188873,122,1033434.48934,881.49178097,10.4890626854,NOT_AVAILABLE,79.4773354202,12.7949481729,313.79573588,66.8751212202,4.8534188549e-06
2659,8509781,Kepler,5529,1,70.3358806,0.000471,54961.610592,0.029638,0.0235,-1.0,0.0024,-1.0,1.0,0.01,296.83,44.5492,78.3932,9.5996,11.701,5801.0,6074.0,6178.0,True,,-2147483648,3148-671-1  ,1635378410781933568,2078938615661597184,1195046,2015.0,296.829959282,0.512807335844,44.549123161,0.686815508003,0.94641202451,0.926192662576,-9.52169409201,3.33321725406,-5.02013907367,2.57427363831,0.573419511318,0.456290364265,-0.565519928932,-0.121295250952,0.781621038914,-0.688089728355,-0.117077171803,-0.794080913067,0.0532957911491,0.20143045485,78,78,78,74,0,4,,1.69657587075,1222.78673603,True,16.4736919403,0.346913605928,3.12081210723e-05,5,11,True,0.28080996871,0.360197156668,0.306721001863,0.677389323711,-67.5106964111,-43.0974693298,45.7978286743,6.64358901978,87,378294.110197,170.955749698,11.5801961147,NOT_AVAILABLE,78.3932488671,9.59950749543,316.577592336,63.7136333639,5.69279801181e-05
2666,8386982,Kepler,-1,1,72.2595896,0.000471,54980.276256,-1.0,0.0002,0.0002,0.0515,0.3156,0.0,-1.0,298.4551,44.3134,78.7618,8.4728,9.768,7999.0,-9999.0,-9999.0,True,,-2147483648,3149-1257-1 ,1635378410781933568,2079073134034632960,749156,2015.0,298.45509327,0.194856986896,44.313416944,0.348559853752,0.928377416838,0.312746905615,1.34215335562,0.944841577443,0.770280228004,1.10821126028,-0.246354430914,-0.276196151972,-0.388455629349,0.175883188844,0.557864546776,-0.258259087801,-0.754179179668,-0.556766867638,-0.368432790041,0.147600397468,52,52,51,51,1,1,,0.42701423192,160.443786835,True,4.2577457428,5.04305553436,2.32060083363e-05,5,9,True,0.525965213776,0.402091860771,0.108255535364,0.330772042274,-129.718429565,84.9578552246,18.405834198,8.03496074677,59,2097013.00011,6383.20775865,9.7207672568,NOT_AVAILABLE,78.7618700214,8.47268681322,318.720612834,63.0210760258,1.72324373369e-05
2680,9955262,Kepler,76,1,77.4799256,0.0005436,54987.707583,0.088549,0.0014,-1.0,0.0064,-1.0,1.0,0.04,293.542,46.8221,79.3622,12.6876,10.143,6478.0,6691.0,6646.0,True,,-2147483648,3556-90-1   ,1635378410781933568,2128195327832597120,1623073,2015.0,293.541920327,0.148070722607,46.8221680683,0.211180997657,4.34451098074,0.260397348535,-6.58949079873,1.06769117747,3.51048719589,0.691359916385,0.315291345119,0.221822783351,-0.386839032173,-0.22563624382,0.593290686607,-0.536528289318,-0.450601249933,-0.814561903477,-0.00100182415918,-0.223268419504,112,112,110,109,2,3,,0.391009005447,245.558899893,True,3.91939926147,6.03446578979,2.49370987149e-05,5,18,False,0.265948474407,0.134502097964,0.216849282384,0.152300238609,-104.458389282,68.0191345215,44.7765426636,19.51521492,132,1563631.38854,3188.74975895,10.039434114,NOT_AVAILABLE,79.3622671946,12.6874972984,313.752713112,66.7206704538,5.99022450267e-05
2683,5790807,Kepler,259,1,79.9962462,0.0005436,54960.128986,-1.0,0.026,-1.0,0.0033,-1.0,1.0,-1.0,291.7718,41.0981,73.5392,11.2938,9.954,6349.0,6582.0,7035.0,True,,-2147483648,3138-547-1  ,1635378410781933568,2101634150560738688,988407,2015.0,291.771850178,0.127228760583,41.0981017299,0.256581490744,2.57496114437,0.297704423513,5.49720371712,1.58461139533,8.2571862263,0.944834062239,0.211847916245,0.340096712112,-0.409209161997,-0.237448126078,0.67375421524,-0.662305951118,-0.536251366138,-0.843062281609,-0.344724953175,0.311937838793,71,71,71,69,0,2,,0.375263684309,134.707623389,True,3.77204632759,6.28384637833,2.29506022151e-05,5,12,False,0.65994977951,0.243684202433,0.310051947832,0.289147555828,-102.541954041,76.2621994019,18.830991745,-9.46217632294,82,1874968.69245,4883.61105731,9.84228501276,NOT_AVAILABLE,73.5393243998,11.2935974472,306.293435972,61.8218505888,3.59156200174e-05
2698,5877364,Kepler,-1,1,89.6485376,0.0006381,54996.428536,-1.0,-0.0008,-1.0,0.0268,-1.0,1.0,-1.0,292.1599,41.1982,73.7631,11.0765,8.88,-1.0,-1.0,-1.0,True,,95761,            ,1635378410781933568,2053599545563740032,1316331,2015.0,292.159815332,0.194999923913,41.1981538225,0.217769166674,3.66649964337,0.239553065615,-7.13398030941,0.0581000599944,-16.8717661496,0.0627556095825,-0.169771060348,-0.256735265255,0.124217018485,-0.0278995297849,0.345825999975,-0.0438098981977,0.115762084723,-0.0766078680754,0.0389705523849,-0.0506657920778,105,105,105,102,0,3,0.0483106002212,0.533958965643,316.353018821,True,5.27089166641,3.33072018623,2.01355414902e-05,3,16,False,0.420978009701,0.0918029770255,0.225894466043,0.295844733715,-112.509040833,64.1165771484,4.2002325058,-6.9039311409,122,4874230.32605,4313.04915675,8.80500494531,NOT_AVAILABLE,73.7630525254,11.0763732455,306.947379751,61.8247502109,4.16727835481e-05
2705,4150611,Kepler,3156,3,94.1982,0.0006935,55029.333888,0.328165,0.0481,-1.0,0.0153,-1.0,1.0,0.1,289.7425,39.2671,71.1671,11.8901,7.899,6623.0,6906.0,6473.0,True,,94924,            ,1635378410781933568,2100959119142939904,1304841,2015.0,289.742536216,0.34214612986,39.2671353781,0.5226008832,7.72978282207,0.464302233785,-6.94935841344,0.0351387048025,-5.96154575707,0.0381783697156,-0.274571150541,-0.0883218646049,0.407385826111,-0.158360406756,0.122453711927,-0.116822533309,0.568575203419,-0.0459460541606,0.0688913986087,-0.0483420416713,61,61,61,60,0,1,8.22545146942,1.36597452816,700.901691517,True,7.84984111786,0.523177087307,1.12785073725e-05,3,12,False,0.798669576645,0.465821266174,0.384409695864,0.245039969683,-114.623779297,75.5898895264,21.426864624,-16.4906864166,87,10035922.874,15498.4077291,8.02087677608,NOT_AVAILABLE,71.1672012256,11.8899851527,302.10640685,60.5245562743,8.29127356478e-05
2706,5006817,Kepler,5112,1,94.8119689,0.0015784,55019.021018,-1.0,0.0018,-1.0,0.0355,-1.0,1.0,-1.0,290.456,40.1457,72.2189,11.7743,10.866,4935.0,-1.0,-1.0,False,,-2147483648,3138-1561-1 ,1635378410781933568,2101103739284386688,751692,2015.0,290.455984325,0.121217986454,40.1457009146,0.37181098022,1.95595707546,0.547934745841,1.39769282415,3.35287442775,-7.49160137382,0.942217407216,0.890538275242,0.900093972683,-0.907421350479,-0.829298079014,0.983365356922,-0.97878330946,-0.929515421391,-0.99113547802,-0.898947179317,0.902850270271,75,75,72,72,3,3,,0.19014474032,47.782959441,True,2.09672546387,22.6352653503,2.91478791041e-05,5,11,False,0.596840977669,0.14749763906,0.379924327135,0.430725157261,-111.764465332,85.835067749,24.0877151489,-13.5641288757,82,814038.671458,606.38641205,10.7481574718,NOT_AVAILABLE,72.2189616031,11.7740903,303.695486047,61.2136215101,3.67337715987e-05
2712,2444348,Kepler,-1,1,103.2069891,0.0007653,54992.47412,-1.0,0.0007,-1.0,0.0935,-1.0,1.0,-1.0,291.6687,37.7041,70.4143,9.8482,10.316,4546.0,4702.0,4707.0,False,,-2147483648,3134-36-1   ,1635378410781933568,2051808544203241600,797133,2015.0,291.668642139,0.184471209022,37.704034178,0.299491649249,0.651744990116,0.355574426768,-4.90812818214,1.24524233186,-14.3442467347,1.27120432499,0.476221174002,0.718643963337,-0.806118488312,-0.258631795645,0.616257548332,-0.629930853844,-0.784339010715,-0.905665040016,-0.288622885942,0.388569265604,71,71,71,70,0,1,,0.395343251582,179.261825883,True,3.96003127098,5.617811203,2.77589697362e-05,5,13,False,0.434316337109,0.250483989716,0.118103317916,0.219328597188,-167.270263672,-87.7045974731,-3.43598079681,-10.23549366,98,1371615.03824,1594.00173989,10.1816894688,NOT_AVAILABLE,70.4142771187,9.84811261495,304.10959382,58.6043461254,2.60417421882e-05
2723,11671429,Kepler,3567,1,112.4637124,0.0008402,55030.556806,0.185407,0.2326,0.2011,0.0102,0.0063,0.7344,0.07,296.4534,49.7866,82.9675,12.3074,10.967,7363.0,-9999.0,-9999.0,True,,-2147483648,3565-1003-1 ,1635378410781933568,2134898363031771392,691900,2015.0,296.453362881,0.250619068676,49.7865374442,0.329990503646,1.13932000374,0.38031184948,0.104137639881,1.72031284216,1.82367074673,1.17078395225,0.219385504723,0.0784183442593,-0.123151764274,-0.393530905247,0.537793040276,-0.676567792892,0.0630822256207,-0.728772103786,0.143451094627,-0.566916465759,53,53,52,51,1,2,,0.546423367749,250.997933083,True,5.38955163956,3.05870366096,3.09362440021e-05,5,9,True,0.453697174788,0.28436627984,0.362475574017,0.419080168009,-21.8002300262,51.16147995,44.8556289673,33.5408706665,50,740732.995067,1286.63729591,10.8506158383,NOT_AVAILABLE,82.9675165594,12.3072608905,321.76919305,68.5222612307,7.42762353797e-05
2725,3442054,Kepler,3593,1,117.681382,0.0009445,54980.206233,0.094879,0.0493,0.0016,0.0045,0.0067,0.2634,0.02,291.0188,38.5699,70.9693,10.6924,12.112,6206.0,6434.0,6512.0,False,,-2147483648,3134-1166-1 ,1635378410781933568,2052653965564685056,656385,2015.0,291.018752874,0.167774227955,38.5697794613,0.261368838817,2.15435753649,0.368836039499,-11.5958379857,1.29099691147,-13.8523556306,1.19279092688,0.614344239235,0.630541324615,-0.727825343609,-0.21543815732,0.819039821625,-0.748828947544,-0.224008768797,-0.863175868988,-0.105326130986,0.34045279026,105,105,105,95,0,10,,0.535931476776,147.764383602,True,5.28966331482,3.42800307274,2.84525631287e-05,5,16,False,0.275230169296,0.303304165602,0.216106891632,0.49530056119,-93.8620452881,-71.9244613647,16.0631713867,-4.51765775681,120,261993.579222,108.173970243,11.9790434438,NOT_AVAILABLE,70.9692308947,10.6922740163,303.629845265,59.5790627885,6.38592773047e-05
2730,10001167,Kepler,-1,1,120.3909714,0.0009445,54957.586519,0.824451,0.0224,0.008,0.037,0.0397,0.585,0.27,286.9557,46.9366,77.5679,16.8421,10.05,4683.0,4914.0,4862.0,False,,-2147483648,3546-941-1  ,1635378410781933568,2130638477027473536,155583,2015.0,286.955686219,0.231234958235,46.9366395569,0.254142405914,1.22764993261,0.240633891097,-6.51471983102,1.58974530122,1.16288544015,1.11263327735,-0.497999340296,0.126413717866,-0.69406068325,0.611105561256,0.490084558725,0.243078023195,-0.77416831255,-0.551017820835,-0.065378151834,-0.714705169201,44,44,43,44,1,0,,0.143019981196,13.4188673804,True,1.70922029018,34.654094696,2.08061992453e-05,5,7,True,0.184512838721,0.524918794632,0.258876353502,0.41759455204,-129.723846436,20.4995536804,-1.35951983929,-34.5271568298,61,1696692.38808,3302.0737054,9.95076228519,NOT_AVAILABLE,77.5679677321,16.8419829459,302.831389222,68.4519481827,3.89796623469e-05
2732,9163796,Kepler,-1,1,121.0068441,0.0009445,55026.988381,-1.0,-0.0003,-1.0,0.0414,-1.0,1.0,-1.0,295.3375,45.5048,78.7404,10.9814,9.598,5135.0,5376.0,5448.0,False,,-2147483648,3557-2118-1 ,1635378410781933568,2079986690759299456,144476,2015.0,295.337553961,0.144383134483,45.5047187268,0.195647660092,2.32265487313,0.258394832371,14.1537946101,0.976484265036,-15.0267811095,0.59505402424,0.301790982485,0.265876740217,-0.498017787933,-0.134880259633,0.76402592659,-0.658707857132,-0.387887477875,-0.802371203899,-0.166682645679,-0.0479961708188,98,98,96,98,2,0,,0.337776639563,186.860021786,True,3.42307543755,8.20682144165,2.2873027774e-05,5,15,False,0.220774054527,0.0069967713207,0.169276982546,0.308902233839,-83.2410736084,52.7131233215,32.8914604187,3.13251018524,113,2515540.23208,2001.12926977,9.52319189492,NOT_AVAILABLE,78.740416394,10.9811534025,315.240372436,65.0140590635,2.82103029892e-05
2734,7768447,Kepler,-1,1,122.5,0.0009445,55085.777686,0.464845,0.0064,0.0037,0.0192,0.0233,0.3075,0.15,296.6699,43.4726,77.3814,9.1806,11.898,4694.0,4838.0,4726.0,False,,-2147483648,3148-2032-1 ,1635378410781933568,2078778705433380096,1825013,2015.0,296.669869374,0.235225177544,43.4725769287,0.57435759897,1.96292762133,0.855450223955,-12.389153457,5.26682462118,-6.61066949955,1.06061406386,0.902400672436,0.909118652344,-0.90933650732,-0.802081227303,0.981782793999,-0.981153786182,-0.823446691036,-0.991487920284,-0.797495961189,0.783729255199,105,105,104,98,1,7,,0.460166615013,208.45202965,True,4.57069587708,4.5947637558,2.74744870694e-05,5,17,False,0.569556117058,0.066101424396,0.148474022746,0.213574931026,-97.1743392944,59.1445465088,24.0004959106,2.53890681267,128,308920.951168,3426.31561682,11.8001516554,NOT_AVAILABLE,77.3813648484,9.18050996005,315.391675411,62.7717032848,2.97341168552e-05
2738,6933781,Kepler,3737,1,130.4195627,0.0010505,55062.757796,0.025824,0.0026,0.0012,0.0013,0.0022,0.8043,0.0,286.6973,42.4512,73.1814,15.2969,11.241,5502.0,5809.0,5903.0,True,,-2147483648,3128-1764-1 ,1635378410781933568,2105485705433098368,315280,2015.0,286.696991622,0.15344916973,42.4510641827,0.304770793697,3.10879075839,0.304411396208,-56.0654906231,0.998226381997,-27.4141762929,0.741659410684,0.0160809140652,0.374020248652,-0.538560390472,-0.0375861898065,0.00253766379319,-0.117003880441,-0.698595285416,-0.816412746906,0.0942487865686,-0.222681626678,60,60,60,57,0,3,,0.373475743594,151.227769312,True,3.75534033775,6.77441120148,3.59057630703e-05,5,13,False,0.175685331225,0.530148208141,0.186473205686,0.353139072657,-63.0137901306,65.9408569336,32.8484306335,28.7808799744,80,566039.555825,1046.33117336,11.1426531101,NOT_AVAILABLE,73.1812459343,15.2969152179,299.15988321,64.2094581778,2.24280532041e-05
2741,10614012,Kepler,1807,1,132.167312,0.0010505,54982.328475,0.919725,0.01,-1.0,0.0055,-1.0,1.0,-1.0,296.9287,47.883,81.4017,11.1364,9.715,4859.0,5118.0,5054.0,False,,-2147483648,3561-1138-1 ,1635378410781933568,2086613687857205504,654396,2015.0,296.928732909,0.169487701002,47.8829803229,0.286951363806,1.93822074654,0.279872044615,-9.75401623587,1.2533029279,-9.45548454481,1.20891858516,0.640279591084,0.580269038677,-0.729389846325,-0.656735420227,0.442576378584,-0.626554906368,-0.812720298767,-0.879141926765,-0.386028826237,0.543586373329,80,80,77,77,3,3,,0.345377757021,180.689510811,True,3.49359846115,7.65072870255,2.53941743722e-05,5,12,True,0.403346121311,0.433371394873,0.174065709114,0.400046259165,-122.228271484,-86.6859512329,-27.2444229126,24.0397415161,88,2323014.37744,4084.06669438,9.60964031955,NOT_AVAILABLE,81.4018178874,11.1362532724,320.147241174,66.6946197996,6.57393779041e-05
2743,11044668,Kepler,-1,1,139.45,0.0011813,54955.001055,-1.0,0.0031,0.0031,0.0374,0.145,0.0,-1.0,297.9449,48.5578,82.3358,10.866,12.346,4959.0,5293.0,5197.0,False,,-2147483648,3561-481-1  ,1635378410781933568,2086565274986171648,892225,2015.0,297.944893106,0.2557075374,48.5576993294,0.376037956939,0.833271783027,0.444094903683,-8.93586490881,1.73048738311,-17.4264618841,1.22088111168,0.248068794608,0.350324332714,-0.570898890495,-0.045521825552,0.636231720448,-0.500399053097,-0.514200329781,-0.807802855968,-0.0942036733031,-0.190484136343,114,114,114,107,0,7,,0.956734127756,128.316204527,True,9.32648849487,1.07729566097,2.41655343416e-05,5,17,False,0.276605695486,0.259634017944,0.142920255661,0.0885691046715,-109.179893494,60.1920928955,41.561794281,31.060880661,140,209956.812232,67.3875150157,12.2194451382,NOT_AVAILABLE,82.3357473212,10.8658274191,322.469434451,66.976132667,4.30662877557e-05
2748,8210370,Kepler,-1,1,153.7,0.0013735,54963.676988,-1.0,0.0064,0.0064,0.0349,0.2103,0.0,-1.0,280.7721,44.1887,73.2661,19.9426,11.167,4793.0,5017.0,4999.0,False,,-2147483648,3130-1746-1 ,1635378410781933568,2117339574652725632,792897,2015.0,280.772094651,0.204141867932,44.1886922232,0.457941094081,0.589453308422,0.389948318615,0.190403379127,1.82037622689,-12.083167935,1.8702437829,0.26323980093,0.344350636005,-0.388864398003,-0.275290429592,0.670258164406,-0.606729924679,-0.801559090614,-0.765298366547,-0.770047187805,0.855634629726,47,47,47,45,0,2,,0.577876837066,274.745069147,True,5.68938827515,2.77450633049,4.15373651776e-05,5,10,True,0.449429214001,0.309777706861,0.117501705885,0.238177776337,-100.808357239,-66.2450790405,28.9048557281,-24.7445354462,64,624432.536482,903.037152835,11.0360562534,NOT_AVAILABLE,73.2661310772,19.9424283068,289.959417238,66.8831140229,4.28206395393e-05
2752,5217733,Kepler,3155,1,161.252379,0.001923,55022.132816,0.180319,0.1009,0.0479,0.0062,0.0126,0.1693,0.03,298.9365,40.3918,75.5289,6.1868,7.391,9116.0,-1.0,-1.0,True,,98061,            ,1635378410781933568,2073593408605736576,902890,2015.0,298.936493116,0.268189647059,40.391705744,0.334625026692,0.589834531187,0.323029503097,-3.00594455039,0.0263770508176,-7.41743752334,0.0284737135162,0.0151852760464,-0.204804703593,0.4200938344,0.00394337298349,0.0118575049564,0.00188413006254,0.487900495529,-0.102484449744,0.00484878476709,0.0625550225377,88,88,88,87,0,1,0.308973163366,1.07755756233,317.77210827,True,10.491517067,0.847847223282,7.70971291786e-06,3,17,False,0.3188162148,0.247942745686,0.176089063287,0.359761655331,-112.203071594,-86.9711227417,-15.4812831879,16.7675647736,124,18262619.7768,13340.8229946,7.37086237058,NOT_AVAILABLE,75.5289589843,6.18662303743,316.168007364,59.280047569,6.37671188425e-05
2759,9246715,Kepler,-1,1,171.2776968,0.0015784,55170.514777,0.445226,0.1773,0.1124,0.0155,0.0165,0.7126,0.11,300.9514,45.6041,80.7927,7.6115,9.266,4699.0,4900.0,5056.0,True,,-2147483648,3559-102-1  ,1635378410781933568,2082288140396700672,1948229,2015.0,300.951356602,0.170299641885,45.6041158962,0.21741675851,1.27239825422,0.278780101765,3.55152962313,1.30442105917,0.905195508362,0.841059600522,0.386053562164,0.155355870724,-0.459870159626,-0.389907419682,0.640385448933,-0.668699026108,-0.628502011299,-0.814080834389,-0.235975459218,0.266321361065,83,83,82,82,1,1,,0.373075084843,168.625890933,True,3.75159740448,6.76961898804,2.04608004424e-05,5,13,False,0.400552093983,0.0474748238921,0.164732769132,0.477988779545,-117.294921875,-52.5084838867,-55.0460128784,15.8005027771,108,3426122.96069,3175.15879625,9.1877627004,NOT_AVAILABLE,80.792691582,7.61137834008,323.499142389,63.4089672272,4.67592095321e-05
2763,9540226,Kepler,-1,1,175.4588273,0.0015784,55115.624332,-1.0,0.0231,0.0069,0.0286,0.0282,0.2592,-1.0,297.034,46.1985,79.9308,10.2683,11.672,4584.0,4811.0,4746.0,True,,-2147483648,3557-221-1  ,1635378410781933568,2080263733328413696,508818,2015.0,297.033969404,0.206489989435,46.1984485665,0.302054232597,0.812851530151,0.376040895512,-7.28053299924,1.27356282391,-8.86008735829,0.846700629675,0.381912738085,0.371819555759,-0.630444526672,-0.105294838548,0.682782173157,-0.600039482117,-0.528614580631,-0.842375934124,-0.11144605279,-0.0545808337629,107,107,106,100,1,7,,0.639272522448,401.320358354,True,6.27604675293,2.38432431221,3.09050628857e-05,5,17,False,0.0713082551956,0.18072296679,0.214748427272,0.235963448882,-119.102287292,80.7281265259,46.2249946594,12.3206996918,132,394383.318498,337.764377216,11.5349737213,NOT_AVAILABLE,79.9308251435,10.2681294477,318.476288014,65.1523539059,1.71640305073e-05
2798,12021387,Kepler,3522,1,241.0710335,0.0022831,55057.002707,0.071742,0.0762,-1.0,0.0017,-1.0,1.0,0.0,295.9108,50.4098,83.3698,12.9035,10.656,9307.0,-9999.0,-9999.0,False,,-2147483648,3565-351-1  ,1635378410781933568,2135347857127901952,267978,2015.0,295.910816212,0.205720647236,50.4097060769,0.313222506194,0.933703605587,0.354861744966,-2.79377988281,1.32322397786,-8.37703765088,1.11900101824,-0.172971740365,-0.0871590301394,-0.400521546602,0.0948127806187,0.796878039837,-0.43428838253,-0.507314264774,-0.59196048975,-0.434767842293,0.159178689122,76,76,75,71,1,5,,0.57408449159,411.879637624,True,5.6532087326,2.68063092232,2.54615588346e-05,5,12,False,0.419131875038,0.171559676528,0.297114014626,0.223632544279,-101.695220947,68.9771575928,1.17587244511,1.54370141029,75,954618.231516,1789.61094808,10.5751957529,NOT_AVAILABLE,83.3698151946,12.9033503079,321.76812408,69.2360238182,6.29762018617e-05
