##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): Aug. 9, 2016, 10:12 a.m.
## Download Date (Y/M/D): 2016/10/17
##
## Query String: {&quot;sort&quot;:&quot;p&quot;,&quot;kics&quot;:[],&quot;campaign&quot;:[&quot;5&quot;,&quot;4&quot;,&quot;1&quot;,&quot;0&quot;,&quot;3&quot;,&quot;2&quot;,&quot;-1&quot;],&quot;etvlong&quot;:true,&quot;cols&quot;:[&quot;sdepth&quot;,&quot;glon&quot;,&quot;scdata&quot;,&quot;camp&quot;,&quot;pteff&quot;,&quot;ra&quot;,&quot;bjd0&quot;,&quot;flags&quot;,&quot;morph&quot;,&quot;glat&quot;,&quot;n&quot;,&quot;pdepth&quot;,&quot;kic&quot;,&quot;lcdata&quot;,&quot;dec&quot;,&quot;koiid&quot;,&quot;keff&quot;,&quot;cteff&quot;,&quot;p&quot;,&quot;sep&quot;,&quot;pwidth&quot;,&quot;swidth&quot;,&quot;bjd0err&quot;,&quot;perr&quot;,&quot;kmag&quot;],&quot;etvshort&quot;:true,&quot;ra&quot;:{&quot;max&quot;:360.0,&quot;min&quot;:0.0},&quot;incat1&quot;:true,&quot;kois&quot;:[]}
##
EPIC,camp,KOI,Mult,period,period_err,bjd0,bjd0_err,pdepth,sdepth,pwidth,swidth,sep,morph,ra,dec,GLon,GLat,kmag,Teff,Teff(Pinsonneault),Teff(Casagrande),SC,
205703649,K2C2,-1,1,4.0583240,0.0005066,56895.818616,0.048143,0.1434,-1.0000,0.0628,-1.0000,1.0000,0.42,247.3427,-15.6418,-1.0000,-1.0000,12.4860,-1.0000,-1.0000,-1.0000,False,
202064026,K2C0,-1,1,4.0679089,0.0015784,56777.046479,0.071903,0.6286,0.0598,0.0950,0.0813,0.5005,0.53,96.2554,17.9702,-1.0000,-1.0000,11.2000,-1.0000,-1.0000,-1.0000,False,
205554809,K2C2,-1,1,4.0949573,0.0005436,56896.498739,0.024648,0.0356,0.0072,0.0345,0.0370,0.5000,0.30,242.2853,-16.8028,-1.0000,-1.0000,10.5750,-1.0000,-1.0000,-1.0000,False,
202072961,K2C0,-1,1,4.0970235,0.0015784,56780.408406,0.033570,0.1832,0.1902,0.0488,0.0481,0.5034,0.40,100.1256,22.9105,-1.0000,-1.0000,9.3000,-1.0000,-1.0000,-1.0000,False,
210957318,K2C4,-1,1,4.0978410,0.0006381,2457063.802290,0.016737,0.0170,-1.0000,0.0247,-1.0000,1.0000,0.17,52.3420,22.2994,-1.0000,-1.0000,13.1710,-1.0000,-1.0000,-1.0000,False,
210512162,K2C4,-1,1,4.1103526,0.0006381,2457064.397060,0.031445,0.0935,0.0789,0.0442,0.0439,0.4915,0.38,54.6230,15.6139,-1.0000,-1.0000,11.6030,-1.0000,-1.0000,-1.0000,False,
205985357,K2C3,-1,1,4.1296480,0.0006381,2456981.710500,0.053922,0.0617,-1.0000,0.0743,-1.0000,1.0000,0.46,336.5239,-15.2595,-1.0000,-1.0000,13.5930,-1.0000,-1.0000,-1.0000,False,
202072962,K2C0,-1,1,4.1680796,0.0019230,56776.070524,0.067190,0.0669,0.0090,0.0328,0.0323,0.4988,0.24,100.9067,21.5212,-1.0000,-1.0000,10.1000,-1.0000,-1.0000,-1.0000,False,
202071842,K2C0,-1,1,4.1681056,0.0019230,56776.092056,0.031215,0.0650,0.0083,0.0332,0.0345,0.5014,0.29,100.9049,21.5238,-1.0000,-1.0000,9.9000,-1.0000,-1.0000,-1.0000,False,
202073121,K2C0,-1,1,4.2014989,0.0019230,56777.509517,0.072529,0.5844,0.0560,0.0929,0.0801,0.4976,0.52,96.8525,23.8253,-1.0000,-1.0000,15.7000,-1.0000,-1.0000,-1.0000,False,
202072963,K2C0,-1,1,4.2099125,0.0019230,56774.529230,0.049250,0.2358,0.1536,0.0585,0.0583,0.4563,0.38,104.3715,20.1873,-1.0000,-1.0000,11.4000,-1.0000,-1.0000,-1.0000,False,
206134477,K2C3,-1,1,4.2367154,0.0006935,2456983.537720,0.044908,0.3509,0.2940,0.0505,0.0550,0.5000,0.42,343.3509,-11.1980,-1.0000,-1.0000,12.1360,-1.0000,-1.0000,-1.0000,False,
202068807,K2C0,-1,1,4.2448425,0.0019230,56775.138904,0.038902,0.1290,0.0434,0.0477,0.0459,0.6407,0.35,95.1747,23.2933,-1.0000,-1.0000,12.0000,-1.0000,-1.0000,-1.0000,False,
206143957,K2C3,-1,1,4.2465360,0.0006935,2456983.464270,0.035252,0.2498,0.2327,0.0462,0.0453,0.4992,0.39,333.1890,-10.9511,-1.0000,-1.0000,11.8230,-1.0000,-1.0000,-1.0000,False,
211732801,K2C5,-1,1,4.2629700,0.0005905,2457141.405860,0.031979,0.0728,0.0751,0.0409,0.0423,0.4996,0.39,129.4696,16.3657,-1.0000,-1.0000,10.6550,-1.0000,-1.0000,-1.0000,False,
202060124,K2C0,-1,1,4.2872468,0.0019230,56776.008217,0.533506,0.0246,0.0218,0.1244,0.1325,0.4961,0.65,94.6071,23.5719,-1.0000,-1.0000,9.0000,-1.0000,-1.0000,-1.0000,False,
203637922,K2C2,-1,1,4.3072062,0.0005905,56896.211351,0.039712,0.2470,0.2345,0.0530,0.0457,0.4999,0.42,245.9954,-25.4569,-1.0000,-1.0000,14.2650,-1.0000,-1.0000,-1.0000,False,
210642322,K2C4,-1,1,4.3380000,0.0006935,2457073.191710,0.056498,0.2756,0.0551,0.0130,0.0173,0.5003,0.01,66.6759,17.5633,-1.0000,-1.0000,18.0110,-1.0000,-1.0000,-1.0000,False,
202062176,K2C0,-1,1,4.3542498,0.0019230,56775.892256,0.039910,0.0334,0.0274,0.0489,0.0315,0.2367,0.36,92.4693,20.5046,-1.0000,-1.0000,11.0000,-1.0000,-1.0000,-1.0000,False,
205148699,K2C2,-1,1,4.3771848,0.0005905,56896.537626,0.033664,0.0398,-1.0000,0.0456,-1.0000,1.0000,0.33,253.1605,-19.1617,-1.0000,-1.0000,12.3890,-1.0000,-1.0000,-1.0000,False,
202137167,K2C0,-1,1,4.3955942,0.0019230,56774.634729,0.210242,0.0220,0.0126,0.2925,0.1242,0.5019,0.81,91.6980,20.0754,-1.0000,-1.0000,13.4000,-1.0000,-1.0000,-1.0000,False,
202072971,K2C0,-1,1,4.3991313,0.0019230,56777.308529,0.109942,0.6619,0.1324,0.1345,0.1277,0.5057,0.58,96.7429,18.6664,-1.0000,-1.0000,15.5000,-1.0000,-1.0000,-1.0000,False,
210470747,K2C4,-1,1,4.4296840,0.0006935,2457065.040560,0.035133,0.3672,0.3460,0.0418,0.0387,0.5040,0.35,62.8115,14.9058,-1.0000,-1.0000,13.0140,-1.0000,-1.0000,-1.0000,False,
202062450,K2C0,-1,1,4.4466025,0.0019230,55001.952471,0.071667,0.1721,0.0126,0.0868,0.0428,0.4741,0.52,95.8635,14.5471,-1.0000,-1.0000,10.8000,-1.0000,-1.0000,-1.0000,False,
211396167,K2C5,-1,1,4.4484880,0.0006381,2457141.306850,0.019422,0.2361,0.2119,0.0270,0.0251,0.4851,0.29,131.7775,11.5828,-1.0000,-1.0000,14.4860,-1.0000,-1.0000,-1.0000,False,
202137571,K2C0,-1,1,4.4772801,0.0019230,56777.166248,0.128823,0.3030,0.2273,0.1380,0.1335,0.5012,0.63,91.7489,23.4928,-1.0000,-1.0000,15.3000,-1.0000,-1.0000,-1.0000,False,
202126851,K2C0,-1,1,4.4799071,0.0019230,56778.960736,0.038578,0.0420,0.0111,0.0428,0.0455,0.5020,0.37,101.4969,27.1867,-1.0000,-1.0000,14.0000,-1.0000,-1.0000,-1.0000,False,
206380678,K2C3,-1,1,4.5407960,0.0007653,2456982.548050,0.013348,0.0055,0.0024,0.0173,0.0213,0.4989,0.15,330.7981,-6.9430,-1.0000,-1.0000,13.5750,-1.0000,-1.0000,-1.0000,False,
203868608,K2C2,-1,1,4.5419176,0.0005905,56896.193416,0.018053,0.1199,0.1026,0.0227,0.0414,0.4637,0.18,244.3291,-24.6218,-1.0000,-1.0000,13.3240,-1.0000,-1.0000,-1.0000,False,
211744153,K2C5,-1,1,4.6127000,0.0006381,2457139.626470,0.016120,0.0068,-1.0000,0.0195,-1.0000,1.0000,0.15,130.7457,16.5260,-1.0000,-1.0000,14.8610,-1.0000,-1.0000,-1.0000,False,
210750052,K2C4,-1,1,4.6232653,-1,2457062.011780,0.147365,0.0194,0.0084,0.0319,0.0295,0.5507,0.24,55.3563,19.1097,-1.0000,-1.0000,11.4030,-1.0000,-1.0000,-1.0000,False,
205463986,K2C2,-1,1,4.6481535,0.0006381,56898.278218,0.023923,0.1463,0.1442,0.0304,0.0308,0.5014,0.27,241.5276,-17.4174,-1.0000,-1.0000,10.9190,-1.0000,-1.0000,-1.0000,False,
204054616,K2C2,-1,1,4.6600831,0.0006381,56898.507102,0.081454,0.2271,0.2108,0.0712,0.0711,0.4998,0.50,242.2126,-23.8504,-1.0000,-1.0000,10.6630,-1.0000,-1.0000,-1.0000,False,
202071828,K2C0,-1,1,4.7083320,0.0019230,56775.001163,-1,0.0046,-1.0000,0.1015,-1.0000,1.0000,-1.00,98.1627,25.0219,-1.0000,-1.0000,10.9000,-1.0000,-1.0000,-1.0000,False,
60018343,K2E,-1,1,4.7343898,-1,54999.962785,0.038027,0.0140,-1.0000,0.0525,-1.0000,1.0000,0.39,2.2416,2.9450,-1.0000,-1.0000,10.0500,-1.0000,-1.0000,-1.0000,False,
211820126,K2C5,-1,1,4.7548815,0.0006935,2457141.020110,0.044753,0.1320,0.1232,0.0525,0.0544,0.5094,0.42,123.8485,17.6020,-1.0000,-1.0000,12.1810,-1.0000,-1.0000,-1.0000,False,
212085740,K2C5,-1,1,4.8451104,0.0006935,2457141.589640,0.022871,0.0902,0.0193,0.0246,0.0364,0.5004,0.27,127.6043,21.7471,-1.0000,-1.0000,13.6880,-1.0000,-1.0000,-1.0000,False,
206019504,K2C3,-1,1,4.8546400,0.0008402,2456981.741250,0.014012,0.1296,0.0730,0.0173,0.0150,0.5004,0.15,338.0500,-14.2606,-1.0000,-1.0000,14.5020,-1.0000,-1.0000,-1.0000,False,
212152922,K2C5,-1,1,4.8776843,0.0006935,2457144.194110,0.015733,0.0113,-1.0000,0.0168,-1.0000,1.0000,0.23,127.6490,23.0972,-1.0000,-1.0000,11.8230,-1.0000,-1.0000,-1.0000,False,
206202136,K2C3,-1,1,4.8840160,0.0008402,2456981.955600,0.113476,0.6535,-1.0000,0.1089,-1.0000,1.0000,0.56,333.0171,-9.7238,-1.0000,-1.0000,12.8200,-1.0000,-1.0000,-1.0000,False,
202072978,K2C0,-1,1,4.8840812,0.0022831,56777.640867,0.086760,0.4024,0.0362,0.0982,0.0989,0.4926,0.54,100.2621,23.8078,-1.0000,-1.0000,12.2000,-1.0000,-1.0000,-1.0000,False,
211936444,K2C5,-1,1,4.9290312,0.0007653,2457143.572080,0.023604,0.0586,0.0572,0.0302,0.0286,0.5003,0.28,126.4996,19.2716,-1.0000,-1.0000,12.9160,-1.0000,-1.0000,-1.0000,False,
201567796,K2C1,-1,1,5.0086131,0.0006935,2003.318745,0.031420,0.0499,-1.0000,0.0425,-1.0000,1.0000,0.31,172.1742,1.5519,-1.0000,-1.0000,12.3630,-1.0000,-1.0000,-1.0000,False,
211418290,K2C5,-1,1,5.0320280,0.0007653,2457141.807240,0.056766,0.0056,-1.0000,0.0782,-1.0000,1.0000,0.54,129.3023,11.9157,-1.0000,-1.0000,11.5040,-1.0000,-1.0000,-1.0000,False,
210846736,K2C4,-1,1,5.1995000,0.0008402,2457069.697970,0.027578,0.3514,0.2908,0.0273,0.0329,0.4997,0.27,62.1282,20.5796,-1.0000,-1.0000,11.8230,-1.0000,-1.0000,-1.0000,False,
202091203,K2C0,-1,1,5.2142050,0.0022831,56775.744641,0.035144,0.0936,0.0542,0.0441,0.0415,0.5003,0.35,92.7503,19.4276,-1.0000,-1.0000,15.2000,-1.0000,-1.0000,-1.0000,False,
211839462,K2C5,-1,1,5.2258575,0.0007653,2457148.843590,0.073858,0.1645,0.1156,0.0768,0.0683,0.4990,0.50,132.5059,17.8746,-1.0000,-1.0000,10.0370,-1.0000,-1.0000,-1.0000,False,
201626686,K2C1,-1,1,5.2801131,0.0006935,1973.086433,0.032580,0.0003,-1.0000,0.0302,-1.0000,1.0000,0.22,169.4471,2.4560,-1.0000,-1.0000,11.4710,-1.0000,-1.0000,-1.0000,False,
204649811,K2C2,-1,1,5.2907529,0.0007653,56900.150916,0.017597,0.0129,0.0126,0.0193,0.0196,0.5027,0.19,244.8207,-21.4600,-1.0000,-1.0000,11.6100,-1.0000,-1.0000,-1.0000,False,
202072988,K2C0,-1,1,5.3224612,0.0022831,56779.102278,0.105189,0.4297,0.1474,0.1042,0.1003,0.4866,0.52,91.7558,17.7006,-1.0000,-1.0000,10.6000,-1.0000,-1.0000,-1.0000,False,
211982753,K2C5,-1,1,5.3901544,0.0008402,2457141.731670,0.037350,0.2005,0.1671,0.0372,0.0406,0.4996,0.33,124.7503,19.9760,-1.0000,-1.0000,8.7810,-1.0000,-1.0000,-1.0000,False,
201638314,K2C1,-1,1,5.4298526,0.0007653,1981.659150,0.013929,0.0696,0.0284,0.0148,0.0160,0.4956,0.13,171.4066,2.6369,-1.0000,-1.0000,14.7670,-1.0000,-1.0000,-1.0000,False,
201711881,K2C1,-1,1,5.4684625,0.0007653,1975.435014,0.309226,0.0326,0.0276,0.1799,0.2643,0.5107,0.87,172.1657,3.8406,-1.0000,-1.0000,10.1550,-1.0000,-1.0000,-1.0000,False,
212171851,K2C5,-1,1,5.4887850,0.0008402,2457144.471160,0.125676,0.5305,0.1350,0.0931,0.0873,0.4978,0.55,133.3328,23.5318,-1.0000,-1.0000,14.1430,-1.0000,-1.0000,-1.0000,False,
202072991,K2C0,-1,1,5.4956923,0.0022831,56778.327677,0.062835,0.2290,0.2312,0.0624,0.0573,0.4982,0.47,95.0029,26.3497,-1.0000,-1.0000,10.1000,-1.0000,-1.0000,-1.0000,False,
204193529,K2C2,-1,1,5.5019810,0.0007653,56894.403314,0.032883,0.1703,0.0092,0.0297,0.0186,0.4990,0.21,239.0488,-23.2968,-1.0000,-1.0000,11.0270,-1.0000,-1.0000,-1.0000,False,
210581202,K2C4,-1,1,5.5559180,0.0009445,2457065.990550,0.046205,0.0778,0.0057,0.0440,0.0499,0.4915,0.33,60.2830,16.6886,-1.0000,-1.0000,10.4410,-1.0000,-1.0000,-1.0000,False,
202126878,K2C0,-1,1,5.5592802,0.0027943,56779.250046,0.040219,0.2115,0.0085,0.0414,0.0397,0.5049,0.32,95.4123,24.9778,-1.0000,-1.0000,12.3000,-1.0000,-1.0000,-1.0000,False,
202095298,K2C0,-1,1,5.6261304,0.0027943,56775.242737,0.033884,0.0280,0.0173,0.0252,0.0368,0.5004,0.24,94.8191,20.7207,-1.0000,-1.0000,10.5000,-1.0000,-1.0000,-1.0000,False,
211371463,K2C5,-1,1,5.6631926,0.0008402,2457141.746190,0.047106,0.1189,0.0795,0.0487,0.0462,0.4998,0.38,132.6131,11.1825,-1.0000,-1.0000,12.9290,-1.0000,-1.0000,-1.0000,False,
205483258,K2C2,-1,1,5.6677400,0.0008402,56896.133467,0.112719,0.2461,0.0894,0.0425,0.2497,0.5137,0.87,245.8523,-17.2909,-1.0000,-1.0000,13.7240,-1.0000,-1.0000,-1.0000,False,
202092480,K2C0,-1,1,5.6893819,0.0027943,56778.019311,0.034409,0.2667,0.2531,0.0320,0.0316,0.5005,0.29,103.0523,25.3391,-1.0000,-1.0000,10.6000,-1.0000,-1.0000,-1.0000,False,
201576812,K2C1,-1,1,5.7282347,0.0008402,1989.669171,0.021383,0.1263,0.0223,0.0209,0.0231,0.5021,0.15,176.5426,1.6875,-1.0000,-1.0000,10.0660,-1.0000,-1.0000,-1.0000,False,
211147178,K2C4,-1,1,5.7328060,-1,2457063.845980,0.290831,0.0967,0.0631,0.0507,0.0531,0.4986,0.40,57.9448,25.3820,-1.0000,-1.0000,11.5810,-1.0000,-1.0000,-1.0000,False,
202065819,K2C0,-1,1,5.7440892,0.0027943,56776.237021,0.031346,0.0088,-1.0000,0.0273,-1.0000,1.0000,0.46,94.5353,24.8340,-1.0000,-1.0000,11.9000,-1.0000,-1.0000,-1.0000,False,
201569483,K2C1,-1,1,5.7969266,0.0008402,1985.981636,0.016264,0.0936,-1.0000,0.0159,-1.0000,1.0000,0.12,167.1713,1.5775,-1.0000,-1.0000,11.7710,-1.0000,-1.0000,-1.0000,False,
202061000,K2C0,-1,1,5.8690571,0.0027943,56776.019380,0.058361,0.0706,0.0706,0.0446,0.3190,0.0000,0.36,90.9300,22.0766,-1.0000,-1.0000,12.4000,-1.0000,-1.0000,-1.0000,False,
203060993,K2C2,-1,1,5.9549318,0.0008402,56897.941414,0.039726,0.3099,0.2292,0.0331,0.0368,0.5001,0.30,250.9913,-27.3933,-1.0000,-1.0000,12.5540,-1.0000,-1.0000,-1.0000,False,
202072282,K2C0,-1,1,5.9775239,0.0027943,56772.337630,0.507607,0.0045,-1.0000,0.0849,-1.0000,1.0000,0.52,94.9905,21.4012,-1.0000,-1.0000,10.6000,-1.0000,-1.0000,-1.0000,False,
211972086,K2C5,-1,1,6.0159667,0.0009445,2457142.885810,0.013536,0.2783,0.1700,0.0118,0.0164,0.4992,0.11,132.7077,19.8101,-1.0000,-1.0000,16.6960,-1.0000,-1.0000,-1.0000,False,
202073004,K2C0,-1,1,6.1542900,0.0027943,56779.519058,0.149233,0.2057,0.0476,0.1213,0.1065,0.5004,0.57,101.4604,17.0264,-1.0000,-1.0000,15.2000,-1.0000,-1.0000,-1.0000,False,
202844711,K2C2,-1,1,6.1792401,0.0009445,56903.598487,0.049802,0.1392,0.1146,0.0449,0.0435,0.5001,0.37,244.6996,-28.1558,-1.0000,-1.0000,12.3650,-1.0000,-1.0000,-1.0000,False,
202126864,K2C0,-1,1,6.1877566,0.0027943,56779.150429,0.035216,0.2105,0.0246,0.0354,0.0164,0.4027,0.31,105.6114,19.4934,-1.0000,-1.0000,12.6000,-1.0000,-1.0000,-1.0000,False,
211431013,K2C5,-1,1,6.2043747,0.0010505,2457139.588710,0.043936,0.1788,0.1010,0.0390,0.0422,0.4990,0.32,133.0571,12.1093,-1.0000,-1.0000,14.7380,-1.0000,-1.0000,-1.0000,False,
202071635,K2C0,-1,1,6.2702903,0.0027943,56775.431821,0.032463,0.0943,-1.0000,0.0289,-1.0000,1.0000,0.21,93.5718,18.6270,-1.0000,-1.0000,10.2000,-1.0000,-1.0000,-1.0000,False,
211972200,K2C5,-1,1,6.3116873,-1,2457137.628200,0.059678,0.0096,-1.0000,0.0675,-1.0000,1.0000,0.48,125.2728,19.8118,-1.0000,-1.0000,13.2000,-1.0000,-1.0000,-1.0000,False,
210433394,K2C4,-1,1,6.3872921,0.0011813,2457065.044740,-1,0.0011,-1.0000,0.1626,-1.0000,1.0000,-1.00,64.7313,14.1965,-1.0000,-1.0000,9.5560,-1.0000,-1.0000,-1.0000,False,
210865148,K2C4,-1,1,6.4804010,0.0011813,2457064.834540,0.044259,0.1121,0.1043,0.0406,0.0406,0.4998,0.36,59.3670,20.8567,-1.0000,-1.0000,12.6320,-1.0000,-1.0000,-1.0000,False,
212012387,K2C5,-1,1,6.4885853,0.0010505,2457143.521340,0.021335,0.4689,0.3560,0.0173,0.0208,0.4944,0.15,133.2790,20.4589,-1.0000,-1.0000,13.9720,-1.0000,-1.0000,-1.0000,False,
211413463,K2C5,-1,1,6.5037736,0.0010505,2457140.679520,0.019224,0.0220,0.0268,0.0176,0.0162,0.5024,0.15,128.9149,11.8436,-1.0000,-1.0000,17.3030,-1.0000,-1.0000,-1.0000,False,
205982900,K2C3,-1,1,6.7196522,0.0013735,2456983.747010,0.043927,0.3951,0.3496,0.0363,0.0495,0.4743,0.22,335.8164,-15.3323,-1.0000,-1.0000,10.2330,-1.0000,-1.0000,-1.0000,False,
203636784,K2C2,-1,1,6.7648693,0.0010505,56899.541032,0.037606,0.2171,0.0340,0.0324,0.0359,0.5026,0.24,240.2720,-25.4608,-1.0000,-1.0000,12.8740,-1.0000,-1.0000,-1.0000,False,
201253025,K2C1,-1,1,6.7861725,0.0010505,1978.121487,0.037403,0.2319,0.2134,0.0346,0.0410,0.4950,0.33,179.3327,-3.1618,-1.0000,-1.0000,12.8580,-1.0000,-1.0000,-1.0000,False,
210740200,K2C4,-1,1,6.7883800,0.0011813,2457071.533510,0.030342,0.2207,0.0781,0.0255,0.0236,0.5000,0.21,62.1226,18.9602,-1.0000,-1.0000,13.3010,-1.0000,-1.0000,-1.0000,False,
206226010,K2C3,-1,1,6.9124280,0.0013735,2456983.416350,0.024384,0.0543,0.0058,0.0182,0.0187,0.3253,0.13,330.9416,-9.3479,-1.0000,-1.0000,12.9600,-1.0000,-1.0000,-1.0000,False,
202060911,K2C0,-1,1,7.0249311,0.0038107,56778.840625,0.032626,0.0573,0.0193,0.0257,0.0303,0.5006,0.21,92.1022,22.7944,-1.0000,-1.0000,12.0000,-1.0000,-1.0000,-1.0000,False,
202923459,K2C2,-1,1,7.0300351,0.0010505,56899.870301,0.185338,0.2894,0.2088,0.0992,0.0559,0.4765,0.70,246.1724,-27.8759,-1.0000,-1.0000,12.6020,-1.0000,-1.0000,-1.0000,False,
211093684,K2C4,-1,1,7.0506862,0.0013735,2457064.720780,0.015935,0.0449,-1.0000,0.0122,-1.0000,1.0000,0.09,57.4262,24.4630,-1.0000,-1.0000,11.8840,-1.0000,-1.0000,-1.0000,False,
211573482,K2C5,-1,1,7.0715543,0.0011813,2457143.652200,0.020842,0.1573,0.0063,0.0170,0.0167,0.5048,0.12,124.2890,14.1709,-1.0000,-1.0000,13.2500,-1.0000,-1.0000,-1.0000,False,
201158453,K2C1,-1,1,7.0777154,0.0010505,1961.189023,0.033743,0.1117,0.0264,0.0247,0.0243,0.4488,0.18,173.9807,-5.0939,-1.0000,-1.0000,14.6900,-1.0000,-1.0000,-1.0000,False,
202086627,K2C0,-1,1,7.1512571,0.0038107,56777.681406,0.031247,0.4449,0.2109,0.0226,0.0233,0.5025,0.19,96.4829,15.6035,-1.0000,-1.0000,11.7000,-1.0000,-1.0000,-1.0000,False,
210945342,K2C4,-1,1,7.1732680,0.0013735,2457063.116580,0.052025,0.0120,-1.0000,0.0452,-1.0000,1.0000,0.38,57.8046,22.1105,-1.0000,-1.0000,12.0140,-1.0000,-1.0000,-1.0000,False,
210484192,K2C4,-1,1,7.1952390,0.0013735,2457061.878810,0.025542,0.0258,0.0010,0.0187,0.0132,0.6282,0.13,58.5140,15.1417,-1.0000,-1.0000,8.8940,-1.0000,-1.0000,-1.0000,False,
210386880,K2C4,-1,1,7.2144578,0.0013735,2457061.743480,0.023700,0.3085,0.0409,0.0164,0.0168,0.5003,0.12,56.3930,13.1592,-1.0000,-1.0000,11.0310,-1.0000,-1.0000,-1.0000,False,
211339469,K2C5,-1,1,7.3558335,-1,2457159.500080,0.073363,0.0049,-1.0000,0.0676,-1.0000,1.0000,0.49,128.3335,10.6216,-1.0000,-1.0000,13.7640,-1.0000,-1.0000,-1.0000,False,
204748201,K2C2,-1,1,7.3659133,0.0011813,56896.149790,0.028933,0.1822,0.0116,0.0238,0.0195,0.5034,0.16,241.0580,-21.0348,-1.0000,-1.0000,14.6310,-1.0000,-1.0000,-1.0000,False,
211536223,K2C5,-1,1,7.4543246,0.0013735,2457146.377850,0.099101,0.3049,0.0700,0.0755,0.0704,0.5028,0.47,126.7721,13.6492,-1.0000,-1.0000,12.9500,-1.0000,-1.0000,-1.0000,False,
211309989,K2C5,-1,1,7.5385557,0.0013735,2457142.093150,0.018630,0.2612,0.2858,0.0142,0.0169,0.4732,0.12,127.1882,10.0518,-1.0000,-1.0000,13.9450,-1.0000,-1.0000,-1.0000,False,
211099781,K2C4,-1,1,7.5647530,0.0013735,2457064.471930,0.053341,0.0193,-1.0000,0.0388,-1.0000,1.0000,0.29,56.0540,24.5574,-1.0000,-1.0000,12.1040,-1.0000,-1.0000,-1.0000,False,
211770390,K2C5,-1,1,7.5800751,0.0013735,2457140.581380,0.088022,0.0751,0.0575,0.0380,0.0353,0.4999,0.35,131.3535,16.8958,-1.0000,-1.0000,12.2390,-1.0000,-1.0000,-1.0000,False,
212020442,K2C5,-1,1,7.7785392,0.0013735,2457151.597260,0.016356,0.0649,0.0272,0.0118,0.0221,0.4946,0.10,137.5125,20.5939,-1.0000,-1.0000,13.9740,-1.0000,-1.0000,-1.0000,False,
202065879,K2C0,-1,1,7.8384894,0.0038107,56777.569717,0.035819,0.0182,0.0177,0.0267,0.0265,0.4911,0.21,94.5523,24.6343,-1.0000,-1.0000,12.7000,-1.0000,-1.0000,-1.0000,False,
212010289,K2C5,-1,1,7.9502745,0.0013735,2457144.438040,0.022593,0.5431,0.2499,0.0162,0.0174,0.4801,0.11,132.2661,20.4254,-1.0000,-1.0000,14.7200,-1.0000,-1.0000,-1.0000,False,
210822691,K2C4,-1,1,8.0648802,0.0015784,2457064.159990,0.043307,0.2065,0.1948,0.0348,0.0243,0.5073,0.20,55.3094,20.2149,-1.0000,-1.0000,11.8850,-1.0000,-1.0000,-1.0000,False,
202091514,K2C0,-1,1,8.3131867,0.0050535,56774.400402,0.036101,0.3880,0.2471,0.0180,0.0238,0.5024,0.19,103.0875,25.8066,-1.0000,-1.0000,10.0000,-1.0000,-1.0000,-1.0000,False,
202126847,K2C0,-1,1,8.3439012,0.0050535,56778.272661,0.042274,0.0157,0.0151,0.0319,0.0300,0.5009,0.28,102.2013,17.1619,-1.0000,-1.0000,12.4000,-1.0000,-1.0000,-1.0000,False,
202126871,K2C0,-1,1,8.4309612,0.0050535,56775.687093,0.090459,0.0020,-1.0000,0.0107,-1.0000,1.0000,0.13,100.5046,16.3270,-1.0000,-1.0000,13.6000,-1.0000,-1.0000,-1.0000,False,
201408204,K2C1,-1,1,8.4819114,0.0013735,2025.343431,0.034499,0.3982,0.3726,0.0214,0.0258,0.6108,0.13,172.5135,-0.8344,-1.0000,-1.0000,11.8470,-1.0000,-1.0000,-1.0000,False,
202068686,K2C0,-1,1,8.7533663,0.0050535,56780.150403,0.036187,0.2617,0.0397,0.0246,0.0313,0.5166,0.17,94.3709,23.1952,-1.0000,-1.0000,12.2000,-1.0000,-1.0000,-1.0000,False,
211324599,K2C5,-1,1,8.7699043,0.0015784,2457147.444350,0.014288,0.0981,0.0440,0.0087,0.0093,0.5114,0.06,133.7700,10.3444,-1.0000,-1.0000,14.2120,-1.0000,-1.0000,-1.0000,False,
211885185,K2C5,-1,1,8.7942308,0.0015784,2457141.694890,0.043133,0.3118,0.2218,0.0272,0.0244,0.5038,0.23,131.0274,18.5110,-1.0000,-1.0000,12.4930,-1.0000,-1.0000,-1.0000,False,
210801596,K2C4,-1,1,8.8208830,0.0019230,2457061.428270,-1,0.0021,0.0010,0.1804,0.3234,0.4758,-1.00,61.1900,19.8922,-1.0000,-1.0000,11.9770,-1.0000,-1.0000,-1.0000,False,
211980250,K2C5,-1,1,8.9165500,0.0015784,2457140.857130,0.113609,0.4727,0.1238,0.0619,0.0602,0.4963,0.52,130.9061,19.9366,-1.0000,-1.0000,12.5580,-1.0000,-1.0000,-1.0000,False,
211728689,K2C5,-1,1,8.9524330,0.0015784,2457146.557600,0.029794,0.0984,0.0099,0.0176,0.0084,0.3786,0.13,129.1808,16.3069,-1.0000,-1.0000,14.4980,-1.0000,-1.0000,-1.0000,False,
211993818,K2C5,-1,1,8.9870246,0.0015784,2457140.037400,0.030920,0.0189,-1.0000,0.0195,-1.0000,1.0000,0.14,126.2049,20.1530,-1.0000,-1.0000,7.2180,-1.0000,-1.0000,-1.0000,False,
